Lat GPS (deg),Long GPS (deg),Accelerometer Y (rad/s^2),Gyroscope X (rad/s),Gyroscope Z (rad/s),Steering Angle encoder(rad),Speed VESC (rad/s),Time (ms),GNSS flag,Input,Reset Traj,State Estimate X (m),State Estimate Y (m),State Estimate Psi (rad),State Estimate Roll (rad),State Estimate Rollrate (rad/s),State Estimate Delta (rad),State Estimate Velocity (m/s),Steerrate input (rad/s),Rollref,Closestpoint,Error1,Error2,Dpsiref contribution,Lateral contribution,Heading contribution,State Estimator Iterations,Trajectory Iterations,steering flag,GPS velocity (m/s),E2 limit,E1 limit,Gyroscope Y (rad/s),Speed reference (rad/s),PI Current (A),Ki,Kp
1.0068385547,0.2090859385,-0.0653437800,0.0455283920,-0.0132456156,-0.0094247780,7.667307,2197136,436,0,0,59392.303281,76529.800723,0.854453,-0.000866,0.045568,-0.009267,2.722101,-0.156242,0.541857,1,-48964.114121,2.075512,-1.604,0.167891,-0.665509,4361,4361,1,0.119856,1,0,-0.037983,7.5,5.071743,0.5,1.4
1.0068385547,0.2090859385,-0.1120197600,0.0340746688,-0.0144673461,-0.0112078441,7.667307,2197146,436,0,0,59392.322193,76529.820347,0.85426,-0.000469,0.034056,-0.011069,2.721924,-0.117438,0.541799,1,-48964.08963,2.07532,-1.604375,0.167891,-0.665447,4362,4362,1,0.119856,1,0,0.01333,7.5,5.071743,0.5,1.4
1.0068385547,0.2090859385,-0.3669424200,-0.0334259400,-0.0311134238,-0.0126229759,7.667307,2197156,436,0,0,59392.341099,76529.839976,0.854031,-0.000774,-0.033467,-0.012691,2.721898,0.120039,0.541791,1,-48964.065142,2.07509,-1.604727,0.167891,-0.665373,4363,4363,1,0.119856,1,0,0.012566,7.5,5.071743,0.5,1.4
1.0068385547,0.2090859385,-2.0388999600,-0.0497665851,-0.0173689560,-0.0129060023,7.667307,2197166,436,0,0,59392.359863,76529.859728,0.853749,-0.001421,-0.05001,-0.013917,2.721895,0.180364,0.54179,1,-48964.040746,2.074808,-1.605061,0.167891,-0.665283,4364,4364,1,0.119856,1,0,-0.011716,7.5,5.071743,0.5,1.4
1.0068385547,0.2090859385,-1.6978062600,0.0039895558,-0.0057625164,-0.0123116469,7.667307,2197176,436,0,0,59392.37866,76529.879451,0.853468,-0.001525,0.003872,-0.013170,2.721894,-0.007834,0.54179,1,-48964.016329,2.074527,-1.605379,0.167891,-0.665193,4365,4365,1,0.119856,1,0,0.050592,7.5,5.071743,0.5,1.4
1.0068385430,0.2090859618,0.8250903000,0.0160541443,-0.0185906865,-0.0116040810,7.667307,2197186,437,0,0,59392.397712,76529.898951,0.853237,-0.001291,0.016253,-0.011155,2.721894,-0.052044,0.54179,1,-48963.991749,2.074296,-1.605682,0.167891,-0.665119,4366,4366,1,0.187757,1,0,0.005541,7.5,5.071743,0.5,1.4
1.0068385430,0.2090859618,0.9567405000,0.0311730589,-0.0127874667,-0.0116606862,7.667307,2197196,437,0,0,59392.416787,76529.918431,0.853015,-0.000886,0.031238,-0.011093,2.721894,-0.106011,0.54179,1,-48963.967154,2.074074,-1.60597,0.167891,-0.665048,4367,4367,1,0.187757,1,0,-0.052949,7.5,5.071743,0.5,1.4
1.0068385430,0.2090859618,0.1249506000,-0.0045625575,-0.0153836440,-0.0121984363,7.667307,2197206,437,0,0,59392.435812,76529.937954,0.852793,-0.000875,-0.004543,-0.011986,2.721894,0.019182,0.54179,1,-48963.942591,2.073852,-1.606244,0.167891,-0.664976,4368,4368,1,0.187757,1,0,-0.049437,7.5,5.071743,0.5,1.4
1.0068385430,0.2090859618,-0.5069703600,-0.0231939473,-0.0398182535,-0.0128210943,7.257534,2197217,437,0,0,59392.45469,76529.957605,0.852544,-0.001322,-0.035386,-0.013002,2.721894,0.12881,0.54179,1,-48963.918123,2.073603,-1.606505,0.167891,-0.664897,4369,4369,1,0.187757,1,0,-0.000415,7.5,5.657548,0.5,1.4
1.0068385430,0.2090859618,-0.5069703600,-0.0231939473,-0.0398182535,-0.0126795812,7.257534,2197226,437,0,0,59392.472713,76529.97607,0.852263,-0.001608,-0.023322,-0.013049,2.597648,0.087657,0.501439,1,-48963.894863,2.073323,-1.606753,0.167891,-0.664807,4370,4370,1,0.187757,1,0,-0.000415,7.5,5.657548,0.5,1.4
1.0068385430,0.2090859618,-1.7373013200,0.0021569601,-0.0323351543,-0.0121418311,7.257534,2197236,437,0,0,59392.490647,76529.994613,0.852002,-0.001703,0.002059,-0.013031,2.579521,-0.000818,0.495558,1,-48963.871661,2.073061,-1.603432,0.167891,-0.664723,4371,4371,1,0.187757,1,0,0.008595,7.5,5.657548,0.5,1.4
1.0068385430,0.2090859618,-1.3447443600,-0.0399927413,-0.0172162397,-0.0117172915,7.257534,2197246,437,0,0,59392.508627,76530.013115,0.851768,-0.002167,-0.03994,-0.012292,2.576876,0.147916,0.4947,1,-48963.848429,2.072827,-1.599753,0.167891,-0.664648,4372,4372,1,0.187757,1,0,0.01165,7.5,5.657548,0.5,1.4
1.0068385430,0.2090859618,-0.6242587200,-0.0328150748,-0.0075951122,-0.0113776599,7.257534,2197256,437,0,0,59392.526663,76530.031569,0.851512,-0.002561,-0.032905,-0.011705,2.576491,0.124769,0.494575,1,-48963.825163,2.072571,-1.596177,0.167891,-0.664566,4373,4373,1,0.187757,1,0,-0.030805,7.5,5.657548,0.5,1.4
1.0068385430,0.2090859618,-0.0976579200,-0.0390764435,-0.0133983319,-0.0105002781,7.257534,2197266,437,0,0,59392.544748,76530.049978,0.851277,-0.002976,-0.03909,-0.010582,2.576434,0.147976,0.494557,1,-48963.801865,2.072336,-1.592762,0.167891,-0.66449,4374,4374,1,0.187757,1,0,0.003556,7.5,5.657548,0.5,1.4
1.0068385430,0.2090859618,-0.9821079000,-0.0503774504,-0.0295862607,-0.0093681727,7.257534,2197276,437,0,0,59392.562761,76530.06845,0.851059,-0.003567,-0.050467,-0.009950,2.576426,0.190009,0.494554,1,-48963.778612,2.072118,-1.58951,0.167891,-0.66442,4375,4375,1,0.187757,1,0,0.030281,7.5,5.657548,0.5,1.4
1.0068385343,0.2090859822,-2.1334487400,-0.0204450537,-0.0190488354,-0.0078964356,7.257534,2197286,438,0,0,59392.5807,76530.086986,0.850863,-0.003942,-0.02056,-0.009026,2.576425,0.086742,0.494554,1,-48963.755408,2.071922,-1.586416,0.167891,-0.664357,4376,4376,1,0.225823,1,0,0.023256,7.5,5.657548,0.5,1.4
1.0068385343,0.2090859822,-3.9645833400,-0.0341895216,-0.0085114100,-0.0063397906,7.257534,2197296,438,0,0,59392.598494,76530.105649,0.850719,-0.004535,-0.03424,-0.008215,2.576425,0.136849,0.494554,1,-48963.732296,2.071778,-1.583471,0.167891,-0.664311,4377,4377,1,0.225823,1,0,0.075027,7.5,5.657548,0.5,1.4
1.0068385343,0.2090859822,-1.0862312400,0.0246062576,0.0046221926,-0.0050378693,7.257534,2197306,438,0,0,59392.616516,76530.124113,0.850591,-0.004377,0.024709,-0.005554,2.576425,-0.070069,0.494554,1,-48963.709039,2.071651,-1.580668,0.167891,-0.66427,4378,4378,1,0.225823,1,0,0.004167,7.5,5.657548,0.5,1.4
1.0068385343,0.2090859822,0.5199012000,0.1009644124,0.0038586111,-0.0041887902,7.394125,2197317,438,0,0,59392.634557,76530.142559,0.850506,-0.003985,0.04178,-0.005371,2.576425,-0.131289,0.494554,1,-48963.685769,2.071565,-1.578001,0.167891,-0.664243,4379,4379,1,0.225823,1,0,-0.070206,7.5,5.471615,0.5,1.4
1.0068385343,0.2090859822,0.5199012000,0.1009644124,0.0038586111,-0.0044435139,7.394125,2197326,438,0,0,59392.653052,76530.161252,0.850444,-0.002881,0.101218,-0.003980,2.617840,-0.343459,0.507994,1,-48963.661989,2.071503,-1.575463,0.167891,-0.664223,4380,4380,1,0.225823,1,0,-0.070206,7.5,5.471615,0.5,1.4
1.0068385343,0.2090859822,0.4289428800,0.0423213495,-0.0085114100,-0.0057454352,7.394125,2197336,438,0,0,59392.671566,76530.179928,0.850398,-0.002306,0.042535,-0.005186,2.623882,-0.140224,0.509956,1,-48963.638196,2.071457,-1.574234,0.167891,-0.664208,4381,4381,1,0.225823,1,0,-0.058294,7.5,5.471615,0.5,1.4
1.0068385343,0.2090859822,-2.1334487400,-0.0387710109,-0.0169108070,-0.0080379488,7.394125,2197346,438,0,0,59392.689874,76530.198785,0.850265,-0.002768,-0.038998,-0.008885,2.624764,0.146874,0.510242,1,-48963.614535,2.071324,-1.573236,0.167891,-0.664166,4382,4382,1,0.225823,1,0,-0.025002,7.5,5.471615,0.5,1.4
1.0068385343,0.2090859822,-3.2728213800,-0.1068824849,-0.0318770054,-0.0092549621,7.394125,2197356,438,0,0,59392.708084,76530.217727,0.850049,-0.004068,-0.107238,-0.010929,2.624893,0.39059,0.510284,1,-48963.590937,2.071109,-1.572312,0.167891,-0.664097,4383,4383,1,0.225823,1,0,0.059755,7.5,5.471615,0.5,1.4
1.0068385343,0.2090859822,-0.2388826800,-0.0913054213,-0.0329460195,-0.0080379488,7.394125,2197366,438,0,0,59392.726525,76530.236467,0.849809,-0.005096,-0.091447,-0.008490,2.624911,0.339173,0.51029,1,-48963.567191,2.070868,-1.571437,0.167891,-0.66402,4384,4384,1,0.225823,1,0,0.091062,7.5,5.471615,0.5,1.4
1.0068385343,0.2090859822,0.1512806400,-0.0706887195,-0.0091222753,-0.0050378693,7.394125,2197376,438,0,0,59392.744989,76530.255185,0.84964,-0.005875,-0.070701,-0.005189,2.624914,0.269483,0.510291,1,-48963.543431,2.0707,-1.570604,0.167891,-0.663965,4385,4385,1,0.225823,1,0,0.075027,7.5,5.471615,0.5,1.4
1.0068385343,0.2090859880,-0.5201353800,-0.0360221173,-0.0106494384,-0.0016132503,7.394125,2197386,439,0,0,59392.763391,76530.273958,0.849554,-0.006328,-0.035992,-0.002045,2.624914,0.149701,0.510291,1,-48963.51971,2.070613,-1.569812,0.167891,-0.663938,4386,4386,1,0.197016,1,0,0.116108,7.5,5.471615,0.5,1.4
1.0068385343,0.2090859880,1.6808166000,0.0812640085,0.0139378875,0.0013585266,7.394125,2197396,439,0,0,59392.781962,76530.292582,0.849552,-0.005435,0.081524,0.002140,2.624914,-0.264954,0.510291,1,-48963.495882,2.070611,-1.569058,0.167891,-0.663937,4387,4387,1,0.197016,1,0,0.011344,7.5,5.471615,0.5,1.4
1.0068385343,0.2090859880,1.2092695200,0.0453756757,0.0102726961,0.0023774215,7.394125,2197406,439,0,0,59392.800516,76530.311221,0.849653,-0.004804,0.045737,0.003267,2.624914,-0.142063,0.510291,1,-48963.472065,2.070712,-1.56834,0.167891,-0.663969,4388,4388,1,0.197016,1,0,-0.042412,7.5,5.471615,0.5,1.4
1.0068385343,0.2090859880,0.7413129000,0.0256752718,0.0049276252,0.0010755002,7.293959,2197417,439,0,0,59392.819017,76530.329907,0.849729,-0.004442,0.025784,0.002911,2.624914,-0.073586,0.510291,1,-48963.448281,2.070788,-1.567658,0.167891,-0.663994,4389,4389,1,0.197016,1,0,-0.06257,7.5,5.62215,0.5,1.4
1.0068385343,0.2090859880,-0.4890180600,0.0007825133,-0.0071369632,-0.0003396316,7.293959,2197426,439,0,0,59392.837184,76530.348413,0.849764,-0.004428,0.000668,0.000931,2.594543,0.014269,0.510291,1,-48963.448281,2.070788,-1.567008,0.167891,-0.663994,4390,4390,1,0.197016,1,0,-0.023322,7.5,5.62215,0.5,1.4
1.0068385343,0.2090859880,0.3020799600,0.0160541443,-0.0204232822,-0.0013585266,7.293959,2197436,439,0,0,59392.855417,76530.366861,0.849753,-0.004239,0.015942,-0.000223,2.590112,-0.039901,0.500431,1,-48963.424873,2.070824,-1.566389,0.167891,-0.664005,4391,4391,1,0.197016,1,0,-0.017519,7.5,5.62215,0.5,1.4
1.0068385343,0.2090859880,-0.8289149400,-0.0538899255,-0.0262265019,-0.0017547635,7.293959,2197446,439,0,0,59392.87357,76530.385379,0.849732,-0.004801,-0.053998,-0.001743,2.589466,0.206998,0.498994,1,-48963.401422,2.070812,-1.564931,0.167891,-0.664002,4392,4392,1,0.197016,1,0,0.024631,7.5,5.62215,0.5,1.4
1.0068385343,0.2090859880,-1.2657542400,-0.0500720178,-0.0199651332,-0.0015849476,7.293959,2197456,439,0,0,59392.891674,76530.403941,0.849655,-0.005428,-0.050346,-0.002529,2.589371,0.196569,0.498784,1,-48963.378023,2.070792,-1.563417,0.167891,-0.663995,4393,4393,1,0.197016,1,0,0.023103,7.5,5.62215,0.5,1.4
1.0068385343,0.2090859880,0.3930382800,-0.0419780534,-0.0056098001,-0.0004245395,7.293959,2197466,439,0,0,59392.909916,76530.422381,0.849583,-0.005865,-0.042061,-0.001509,2.589358,0.169207,0.498753,1,-48963.354655,2.070714,-1.561957,0.167891,-0.66397,4394,4394,1,0.197016,1,0,0.016842,7.5,5.62215,0.5,1.4
1.0068385343,0.2090859880,-1.1819768400,-0.0328150748,0.0021787316,0.0012453160,7.293959,2197476,439,0,0,59392.928026,76530.440937,0.849541,-0.006299,-0.032941,-0.001045,2.589356,0.138913,0.498749,1,-48963.331199,2.070643,-1.560566,0.167891,-0.663947,4395,4395,1,0.197016,1,0,-0.034318,7.5,5.62215,0.5,1.4
1.0068385285,0.2090859996,-0.8253244800,0.0102509245,0.0047749089,0.0030000795,7.293959,2197486,440,0,0,59392.946172,76530.459461,0.849539,-0.006269,0.010283,0.000820,2.589355,-0.012482,0.498748,1,-48963.307827,2.0706,-1.559241,0.167891,-0.663934,4396,4396,1,0.207305,1,0,-0.001331,7.5,5.62215,0.5,1.4
1.0068385285,0.2090859996,-0.5153481000,0.0304094774,-0.0039299207,0.0041887902,7.293959,2197496,440,0,0,59392.964341,76530.477965,0.8496,-0.005972,0.030596,0.002808,2.589355,-0.084689,0.498748,1,-48963.284432,2.070598,-1.55798,0.167891,-0.663933,4397,4397,1,0.207305,1,0,0.014551,7.5,5.62215,0.5,1.4
1.0068385285,0.2090859996,0.8274839400,0.0244535413,-0.0077478285,0.0042170928,7.293959,2197506,440,0,0,59392.982612,76530.49638,0.8497,-0.005631,0.02471,0.004667,2.589355,-0.065367,0.498748,1,-48963.261022,2.07066,-1.55678,0.167891,-0.663953,4398,4398,1,0.207305,1,0,-0.030042,7.5,5.62215,0.5,1.4
1.0068385285,0.2090859996,-0.5261194800,-0.0013555150,-0.0014864598,0.0037359480,7.662754,2197517,440,0,0,59393.000682,76530.514971,0.849797,-0.005827,-0.013476,0.003553,2.589355,0.069018,0.498748,1,-48963.214202,2.070856,-1.555638,0.167891,-0.664016,4399,4399,1,0.207305,1,0,-0.034013,7.5,5.097699,0.5,1.4
1.0068385285,0.2090859996,-0.5261194800,-0.0013555150,-0.0014864598,0.0034246190,7.662754,2197526,440,0,0,59393.019691,76530.53448,0.849851,-0.005879,-0.001459,0.003155,2.701176,0.027152,0.535062,1,-48963.189658,2.07091,-1.554551,0.167891,-0.664033,4400,4400,1,0.207305,1,0,-0.034013,7.5,5.097699,0.5,1.4
1.0068385285,0.2090859996,-0.5428749600,0.0133052507,-0.0007228782,0.0035095269,7.662754,2197536,440,0,0,59393.038699,76530.55399,0.849915,-0.005771,0.013286,0.003272,2.717491,-0.024861,0.54036,1,-48963.165116,2.070974,-1.556718,0.167891,-0.664054,4401,4401,1,0.207305,1,0,-0.029431,7.5,5.097699,0.5,1.4
1.0068385285,0.2090859996,1.0153846800,0.0116253713,-0.0024027576,0.0035095269,7.662754,2197546,440,0,0,59393.057835,76530.573388,0.84999,-0.005567,0.011731,0.004046,2.719871,-0.020184,0.541133,1,-48963.140492,2.071049,-1.559248,0.167891,-0.664077,4402,4402,1,0.207305,1,0,0.00829,7.5,5.097699,0.5,1.4
1.0068385285,0.2090859996,0.7042114800,0.0041422721,0.0024841643,0.0035095269,7.662754,2197556,440,0,0,59393.07694,76530.592813,0.850064,-0.00546,0.004158,0.003910,2.720218,0.00592,0.541246,1,-48963.115887,2.071123,-1.561723,0.167891,-0.664101,4403,4403,1,0.207305,1,0,0.007984,7.5,5.097699,0.5,1.4
1.0068385285,0.2090859996,1.9668565800,-0.0358694010,0.0064547883,0.0035095269,7.662754,2197566,440,0,0,59393.096142,76530.612153,0.850133,-0.005683,-0.035798,0.004496,2.720269,0.146603,0.541262,1,-48963.09122,2.071192,-1.564088,0.167891,-0.664123,4404,4404,1,0.207305,1,0,-0.034165,7.5,5.097699,0.5,1.4
1.0068385285,0.2090859996,0.3320004600,-0.0587768474,0.0037058947,0.0037359480,7.662754,2197576,440,0,0,59393.115196,76530.631624,0.850178,-0.006281,-0.058968,0.003818,2.720276,0.229941,0.541264,1,-48963.066649,2.071237,-1.566341,0.167891,-0.664138,4405,4405,1,0.207305,1,0,-0.023781,7.5,5.097699,0.5,1.4
1.0068385343,0.2090860083,-0.3585646800,-0.0377019967,-0.0153836440,0.0047831456,7.662754,2197586,441,0,0,59393.134178,76530.651157,0.850226,-0.006736,-0.037864,0.004397,2.720278,0.157785,0.541265,1,-48963.042122,2.071285,-1.568484,0.167891,-0.664153,4406,4406,1,0.21965,1,0,0.040513,7.5,5.097699,0.5,1.4
1.0068385343,0.2090860083,-1.2980683800,-0.0027299618,-0.0153836440,0.0064813038,7.662754,2197596,441,0,0,59393.153075,76530.670765,0.850322,-0.006876,-0.002771,0.005706,2.720278,0.035483,0.541265,1,-48963.01765,2.071381,-1.570524,0.167891,-0.664184,4407,4407,1,0.21965,1,0,0.022951,7.5,5.097699,0.5,1.4
1.0068385343,0.2090860083,-0.6469983000,0.0482772856,0.0088982493,0.0076700145,7.662754,2197606,441,0,0,59393.17202,76530.690331,0.850468,-0.006428,0.04839,0.007387,2.720278,-0.145263,0.541265,1,-48962.993148,2.071527,-1.572466,0.167891,-0.664231,4408,4408,1,0.21965,1,0,0.032877,7.5,5.097699,0.5,1.4
1.0068385343,0.2090860083,-0.2436699600,0.0311730589,0.0095091145,0.0074718960,7.685519,2197617,441,0,0,59393.191059,76530.709816,0.85065,-0.005708,0.063445,0.008060,2.720278,-0.200653,0.541265,1,-48962.968585,2.07171,-1.574314,0.167891,-0.664289,4409,4409,1,0.21965,1,0,-0.074635,7.5,5.056552,0.5,1.4
1.0068385343,0.2090860083,-0.2436699600,0.0311730589,0.0095091145,0.0066511196,7.685519,2197626,441,0,0,59393.210098,76530.729408,0.850823,-0.005335,0.03124,0.006762,2.727180,-0.089332,0.543506,1,-48962.943985,2.071883,-1.576072,0.167891,-0.664345,4410,4410,1,0.21965,1,0,-0.074635,7.5,5.056552,0.5,1.4
1.0068385343,0.2090860083,0.4337301600,0.0100982082,0.0053857741,0.0054341062,7.685519,2197636,441,0,0,59393.229185,76530.748958,0.85095,-0.005167,0.010097,0.005758,2.728187,-0.015962,0.543832,1,-48962.919355,2.072009,-1.577943,0.167891,-0.664385,4411,4411,1,0.21965,1,0,-0.096321,7.5,5.056552,0.5,1.4
1.0068385343,0.2090860083,0.5845294800,-0.0410617555,0.0021787316,0.0047265403,7.685519,2197646,441,0,0,59393.248277,76530.768504,0.851047,-0.005524,-0.041103,0.005050,2.728334,0.164574,0.54388,1,-48962.894721,2.072106,-1.579752,0.167891,-0.664417,4412,4412,1,0.21965,1,0,-0.063334,7.5,5.056552,0.5,1.4
1.0068385343,0.2090860083,0.9830705400,-0.0632056204,-0.0060679491,0.0048680535,7.685519,2197656,441,0,0,59393.267383,76530.788038,0.85111,-0.006133,-0.063331,0.005196,2.728356,0.244659,0.543887,1,-48962.870079,2.07217,-1.581478,0.167891,-0.664437,4413,4413,1,0.21965,1,0,-0.03218,7.5,5.056552,0.5,1.4
1.0068385343,0.2090860083,-1.0096347600,-0.0305243301,0.0058439231,0.0061133695,7.685519,2197666,441,0,0,59393.28631,76530.807729,0.851183,-0.006564,-0.030735,0.005469,2.728359,0.132187,0.543888,1,-48962.845551,2.072243,-1.583121,0.167891,-0.66446,4414,4414,1,0.21965,1,0,0.005236,7.5,5.056552,0.5,1.4
1.0068385343,0.2090860083,0.4373206200,-0.0031881107,0.0069129372,0.0080096461,7.685519,2197676,441,0,0,59393.305345,76530.827325,0.851317,-0.006594,-0.003063,0.008140,2.728359,0.035447,0.543888,1,-48962.820953,2.072376,-1.584685,0.167891,-0.664503,4415,4415,1,0.21965,1,0,-0.000262,7.5,5.056552,0.5,1.4
1.0068385285,0.2090860258,-0.2472604200,0.0499571650,0.0114944265,0.0092832648,7.685519,2197686,442,0,0,59393.324335,76530.846962,0.851495,-0.006107,0.050017,0.009181,2.728359,-0.152159,0.543888,1,-48962.796384,2.072554,-1.586173,0.167891,-0.66456,4416,4416,1,0.247942,1,0,0.00325,7.5,5.056552,0.5,1.4
1.0068385285,0.2090860258,1.3600688400,0.0476664204,0.0159231995,0.0091983569,7.685519,2197696,442,0,0,59393.34346,76530.86648,0.851709,-0.005485,0.0479,0.010031,2.728359,-0.147081,0.543888,1,-48962.771729,2.072769,-1.58759,0.167891,-0.664629,4417,4417,1,0.247942,1,0,0.019438,7.5,5.056552,0.5,1.4
1.0068385285,0.2090860258,1.0381242600,0.0282714490,0.0117998591,0.0083209751,7.685519,2197706,442,0,0,59393.362555,76530.886025,0.851905,-0.005082,0.028326,0.008982,2.728359,-0.080082,0.543888,1,-48962.747093,2.072964,-1.588937,0.167891,-0.664692,4418,4418,1,0.247942,1,0,-0.031264,7.5,5.056552,0.5,1.4
1.0068385285,0.2090860258,-0.4172088600,-0.0531263439,-0.0019446087,0.0071888697,7.362254,2197717,442,0,0,59393.381531,76530.905674,0.852087,-0.005433,-0.03693,0.008274,2.728359,0.149626,0.543888,1,-48962.722533,2.073146,-1.59022,0.167891,-0.66475,4419,4419,1,0.247942,1,0,-0.025919,7.5,5.516011,0.5,1.4
1.0068385285,0.2090860258,-0.4172088600,-0.0531263439,-0.0019446087,0.0069341459,7.362254,2197726,442,0,0,59393.399721,76530.924487,0.852199,-0.006027,-0.053395,0.006862,2.630343,0.149626,0.512054,1,-48962.698998,2.073259,-1.591441,0.167891,-0.664786,4420,4420,1,0.247942,1,0,-0.025919,7.5,5.516011,0.5,1.4
1.0068385285,0.2090860258,-0.9952729200,-0.0595404290,0.0092036819,0.0076134092,7.362254,2197736,442,0,0,59393.417862,76530.943343,0.852308,-0.006718,-0.059731,0.006385,2.616043,0.209483,0.50741,1,-48962.675494,2.073367,-1.589796,0.167891,-0.664821,4421,4421,1,0.247942,1,0,-0.005302,7.5,5.516011,0.5,1.4
1.0068385285,0.2090860258,-1.8821165400,-0.0378547130,0.0143960364,0.0090002384,7.362254,2197746,442,0,0,59393.435916,76530.962274,0.852418,-0.007265,-0.038047,0.006613,2.613957,0.234252,0.506733,1,-48962.652046,2.073478,-1.587822,0.167891,-0.664856,4422,4422,1,0.247942,1,0,0.075791,7.5,5.516011,0.5,1.4
1.0068385285,0.2090860258,-0.6852965400,0.0036841232,0.0304312489,0.0107266992,7.362254,2197756,442,0,0,59393.454051,76530.981136,0.852553,-0.007328,0.00364,0.008592,2.613652,0.160407,0.506634,1,-48962.628546,2.073612,-1.585884,0.167891,-0.664899,4423,4423,1,0.247942,1,0,0.049829,7.5,5.516011,0.5,1.4
1.0068385285,0.2090860258,0.6419768400,0.0084183288,0.0360817524,0.0121135284,7.362254,2197766,442,0,0,59393.472279,76530.999916,0.852736,-0.007239,0.008498,0.011014,2.613608,0.014738,0.506619,1,-48962.604986,2.073796,-1.58403,0.167891,-0.664958,4424,4424,1,0.247942,1,0,-0.004386,7.5,5.516011,0.5,1.4
1.0068385285,0.2090860258,-0.0270455400,0.0075020309,0.0266133412,0.0125663706,7.362254,2197776,442,0,0,59393.490447,76531.01875,0.852976,-0.007158,0.007594,0.012171,2.613601,-0.002594,0.506617,1,-48962.581465,2.074035,-1.582265,0.167891,-0.665035,4425,4425,1,0.247942,1,0,-0.034013,7.5,5.516011,0.5,1.4
1.0068385285,0.2090860287,0.5127202800,0.0119308039,0.0142433201,0.0125663706,7.362254,2197786,443,0,0,59393.508647,76531.037555,0.853227,-0.006994,0.012002,0.012846,2.613600,0.000262,0.506617,1,-48962.557923,2.074287,-1.580585,0.167891,-0.665116,4426,4426,1,0.201646,1,0,-0.079827,7.5,5.516011,0.5,1.4
1.0068385285,0.2090860287,0.6982273800,-0.0210559189,0.0004988522,0.0125946733,7.362254,2197796,443,0,0,59393.526851,76531.056357,0.853477,-0.00715,-0.021043,0.012880,2.613600,-0.01578,0.506617,1,-48962.534379,2.074536,-1.578986,0.167891,-0.665196,4427,4427,1,0.201646,1,0,-0.027598,7.5,5.516011,0.5,1.4
1.0068385285,0.2090860287,0.2051375400,-0.0315933443,0.0006515686,0.0127361864,7.362254,2197806,443,0,0,59393.545005,76531.075203,0.853731,-0.007436,-0.031591,0.012696,2.613600,0.100464,0.506617,1,-48962.510865,2.07479,-1.577465,0.167891,-0.665277,4428,4428,1,0.201646,1,0,-0.004538,7.5,5.516011,0.5,1.4
1.0068385285,0.2090860287,-0.2209303800,0.0239953924,0.0055384905,0.0133871471,7.690072,2197817,443,0,0,59393.563069,76531.094129,0.853965,-0.007804,-0.030954,0.012400,2.613600,0.137607,0.506617,1,-48962.48741,2.075025,-1.576017,0.167891,-0.665352,4429,4429,1,0.201646,1,0,-0.024086,7.5,5.047562,0.5,1.4
1.0068385285,0.2090860287,-0.2209303800,0.0239953924,0.0055384905,0.0144343446,7.690072,2197826,443,0,0,59393.581906,76531.113925,0.854225,-0.007609,0.02403,0.014206,2.712997,-0.055575,0.538901,1,-48962.462931,2.075284,-1.574639,0.167891,-0.665436,4430,4430,1,0.201646,1,0,-0.024086,7.5,5.047562,0.5,1.4
1.0068385285,0.2090860287,0.9651182400,0.0496517324,0.0431067026,0.0156513580,7.690072,2197836,443,0,0,59393.600832,76531.133643,0.85455,-0.007023,0.049902,0.016273,2.727499,-0.14832,0.543609,1,-48962.438394,2.07561,-1.576173,0.167891,-0.66554,4431,4431,1,0.201646,1,0,-0.040274,7.5,5.047562,0.5,1.4
1.0068385285,0.2090860287,1.2403868400,0.0711847320,0.0356236034,0.0157079633,7.690072,2197846,443,0,0,59393.619772,76531.153351,0.854895,-0.006179,0.071358,0.016507,2.729614,-0.226582,0.544296,1,-48962.413848,2.075954,-1.578048,0.167891,-0.66565,4432,4432,1,0.201646,1,0,-0.037983,7.5,5.047562,0.5,1.4
1.0068385285,0.2090860287,1.2643232400,0.0635489165,0.0313475468,0.0149437921,7.690072,2197856,443,0,0,59393.638707,76531.173062,0.85524,-0.005388,0.06371,0.015803,2.729923,-0.20278,0.544396,1,-48962.389304,2.076299,-1.579893,0.167891,-0.665761,4433,4433,1,0.201646,1,0,-0.009425,7.5,5.047562,0.5,1.4
1.0068385285,0.2090860287,-0.9366287400,0.0146796975,0.0255443270,0.0134154497,7.690072,2197866,443,0,0,59393.657456,76531.192937,0.855549,-0.005233,0.014622,0.013196,2.729968,-0.031555,0.54441,1,-48962.364881,2.076608,-1.581658,0.167891,-0.66586,4434,4434,1,0.201646,1,0,-0.001484,7.5,5.047562,0.5,1.4
1.0068385285,0.2090860287,-0.9091018800,-0.0002865008,0.0189775257,0.0118871073,7.690072,2197876,443,0,0,59393.676191,76531.212823,0.855793,-0.005278,-0.000418,0.011518,2.729975,0.021254,0.544413,1,-48962.340465,2.076852,-1.583339,0.167891,-0.665938,4435,4435,1,0.201646,1,0,0.026158,7.5,5.047562,0.5,1.4
1.0068385343,0.2090860345,-0.5213322000,-0.0114347914,0.0150069016,0.0112644493,7.690072,2197886,444,0,0,59393.694946,76531.232694,0.856014,-0.005425,-0.011504,0.011024,2.729976,0.060608,0.544413,1,-48962.316038,2.077073,-1.584938,0.167891,-0.666009,4436,4436,1,0.16821,1,0,0.083121,7.5,5.047562,0.5,1.4
